match_id,match_date_utc,competition_name,competition_type,competition_stage,home_team_id,home_team_code,home_team_name,home_team_name_en,away_team_id,away_team_code,away_team_name,away_team_name_en,home_score_ft,away_score_ft,result_90m,result_final,venue,city,country,neutral_flag,source,source_match_id
19111029-ger-swe-friendly,1911-10-29T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,swe,SWE,瑞典,Sweden,1,3,away,away,Hamburg,Hamburg,Germany,0,martj42/international_results,1911-10-29__germany__sweden
19111029-uru-arg-copa-premio-honor-uruguayo,1911-10-29T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,3,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1911-10-29__uruguay__argentina
19120128-fra-bel-friendly,1912-01-28T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,bel,BEL,比利时,Belgium,1,1,draw,draw,Saint-Ouen,Saint-Ouen,France,0,martj42/international_results,1912-01-28__france__belgium
19120218-fra-sui-friendly,1912-02-18T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,sui,SUI,瑞士,Switzerland,4,1,home,home,Saint-Ouen,Saint-Ouen,France,0,martj42/international_results,1912-02-18__france__switzerland
19120220-bel-sui-friendly,1912-02-20T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,sui,SUI,瑞士,Switzerland,9,2,home,home,Antwerp,Antwerp,Belgium,0,martj42/international_results,1912-02-20__belgium__switzerland
19120310-bel-ned-friendly,1912-03-10T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,ned,NED,荷兰,Netherlands,1,2,away,away,Antwerp,Antwerp,Belgium,0,martj42/international_results,1912-03-10__belgium__netherlands
19120323-sco-eng-british-home-championship,1912-03-23T00:00:00Z,British Home Championship,competitive,British Home Championship,sco,SCO,苏格兰,Scotland,eng,ENG,英格兰,England,1,1,draw,draw,Glasgow,Glasgow,Scotland,0,martj42/international_results,1912-03-23__scotland__england
19120324-ned-ger-friendly,1912-03-24T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,ger,GER,德国,Germany,5,5,draw,draw,Zwolle,Zwolle,Netherlands,0,martj42/international_results,1912-03-24__netherlands__germany
19120428-ned-bel-friendly,1912-04-28T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,bel,BEL,比利时,Belgium,4,3,home,home,Dordrecht,Dordrecht,Netherlands,0,martj42/international_results,1912-04-28__netherlands__belgium
19120505-sui-ger-friendly,1912-05-05T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,ger,GER,德国,Germany,1,2,away,away,St. Gallen,St. Gallen,Switzerland,0,martj42/international_results,1912-05-05__switzerland__germany
19120616-nor-swe-friendly,1912-06-16T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,1,2,away,away,Kristiania,Kristiania,Norway,0,martj42/international_results,1912-06-16__norway__sweden
19120629-aut-ger-olympic-games,1912-06-29T00:00:00Z,Olympic Games,competitive,Olympic Games,aut,AUT,奥地利,Austria,ger,GER,德国,Germany,5,1,home,home,Stockholm,Stockholm,Sweden,1,martj42/international_results,1912-06-29__austria__germany
19120629-swe-ned-olympic-games,1912-06-29T00:00:00Z,Olympic Games,competitive,Olympic Games,swe,SWE,瑞典,Sweden,ned,NED,荷兰,Netherlands,3,4,away,away,Stockholm,Stockholm,Sweden,0,martj42/international_results,1912-06-29__sweden__netherlands
19120630-ned-aut-olympic-games,1912-06-30T00:00:00Z,Olympic Games,competitive,Olympic Games,ned,NED,荷兰,Netherlands,aut,AUT,奥地利,Austria,3,1,home,home,Stockholm,Stockholm,Sweden,1,martj42/international_results,1912-06-30__netherlands__austria
19120701-aut-nor-olympic-games,1912-07-01T00:00:00Z,Olympic Games,competitive,Olympic Games,aut,AUT,奥地利,Austria,nor,NOR,挪威,Norway,1,0,home,home,Stockholm,Stockholm,Sweden,1,martj42/international_results,1912-07-01__austria__norway
19120815-uru-arg-copa-lipton,1912-08-15T00:00:00Z,Copa Lipton,competitive,Copa Lipton,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,2,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1912-08-15__uruguay__argentina
19120825-uru-arg-copa-premio-honor-uruguayo,1912-08-25T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,3,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1912-08-25__uruguay__argentina
19120922-arg-uru-copa-premio-honor-argentino,1912-09-22T00:00:00Z,Copa Premio Honor Argentino,competitive,Copa Premio Honor Argentino,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,0,1,away,away,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1912-09-22__argentina__uruguay
19121006-arg-uru-copa-newton,1912-10-06T00:00:00Z,Copa Newton,competitive,Copa Newton,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,3,3,draw,draw,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1912-10-06__argentina__uruguay
19121103-swe-nor-friendly,1912-11-03T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,4,2,home,home,Gothenburg,Gothenburg,Sweden,0,martj42/international_results,1912-11-03__sweden__norway
19121117-ger-ned-friendly,1912-11-17T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,ned,NED,荷兰,Netherlands,2,3,away,away,Leipzig,Leipzig,Germany,0,martj42/international_results,1912-11-17__germany__netherlands
19121201-uru-arg-friendly,1912-12-01T00:00:00Z,Friendly,friendly,Friendly,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,1,3,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1912-12-01__uruguay__argentina
19130216-bel-fra-friendly,1913-02-16T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,fra,FRA,法国,France,3,0,home,home,Brussels,Brussels,Belgium,0,martj42/international_results,1913-02-16__belgium__france
19130309-bel-ned-friendly,1913-03-09T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,ned,NED,荷兰,Netherlands,3,3,draw,draw,Antwerp,Antwerp,Belgium,0,martj42/international_results,1913-03-09__belgium__netherlands
19130309-sui-fra-friendly,1913-03-09T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,fra,FRA,法国,France,1,4,away,away,Geneva,Geneva,Switzerland,0,martj42/international_results,1913-03-09__switzerland__france
19130405-eng-sco-british-home-championship,1913-04-05T00:00:00Z,British Home Championship,competitive,British Home Championship,eng,ENG,英格兰,England,sco,SCO,苏格兰,Scotland,1,0,home,home,London,London,England,0,martj42/international_results,1913-04-05__england__scotland
19130420-ned-bel-friendly,1913-04-20T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,bel,BEL,比利时,Belgium,2,4,away,away,Zwolle,Zwolle,Netherlands,0,martj42/international_results,1913-04-20__netherlands__belgium
19130504-sui-bel-friendly,1913-05-04T00:00:00Z,Friendly,friendly,Friendly,sui,SUI,瑞士,Switzerland,bel,BEL,比利时,Belgium,1,2,away,away,Basel,Basel,Switzerland,0,martj42/international_results,1913-05-04__switzerland__belgium
19130518-ger-sui-friendly,1913-05-18T00:00:00Z,Friendly,friendly,Friendly,ger,GER,德国,Germany,sui,SUI,瑞士,Switzerland,1,2,away,away,Freiburg,Freiburg,Germany,0,martj42/international_results,1913-05-18__germany__switzerland
19130608-swe-nor-friendly,1913-06-08T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,9,0,home,home,Stockholm,Stockholm,Sweden,0,martj42/international_results,1913-06-08__sweden__norway
19130615-arg-uru-friendly,1913-06-15T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,1,1,draw,draw,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1913-06-15__argentina__uruguay
19130709-arg-uru-friendly,1913-07-09T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,2,1,home,home,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1913-07-09__argentina__uruguay
19130815-arg-uru-copa-lipton,1913-08-15T00:00:00Z,Copa Lipton,competitive,Copa Lipton,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,4,0,home,home,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1913-08-15__argentina__uruguay
19130831-arg-uru-copa-premio-honor-argentino,1913-08-31T00:00:00Z,Copa Premio Honor Argentino,competitive,Copa Premio Honor Argentino,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,2,0,home,home,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1913-08-31__argentina__uruguay
19131005-uru-arg-copa-premio-honor-uruguayo,1913-10-05T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,1,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1913-10-05__uruguay__argentina
19131026-nor-swe-friendly,1913-10-26T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,1,1,draw,draw,Kristiania,Kristiania,Norway,0,martj42/international_results,1913-10-26__norway__sweden
19131026-uru-arg-copa-newton,1913-10-26T00:00:00Z,Copa Newton,competitive,Copa Newton,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,1,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1913-10-26__uruguay__argentina
19131102-bel-sui-friendly,1913-11-02T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,sui,SUI,瑞士,Switzerland,2,0,home,home,Verviers,Verviers,Belgium,0,martj42/international_results,1913-11-02__belgium__switzerland
19131123-bel-ger-friendly,1913-11-23T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,ger,GER,德国,Germany,6,2,home,home,Antwerp,Antwerp,Belgium,0,martj42/international_results,1913-11-23__belgium__germany
19140125-fra-bel-friendly,1914-01-25T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,bel,BEL,比利时,Belgium,4,3,home,home,Lille,Lille,France,0,martj42/international_results,1914-01-25__france__belgium
19140308-fra-sui-friendly,1914-03-08T00:00:00Z,Friendly,friendly,Friendly,fra,FRA,法国,France,sui,SUI,瑞士,Switzerland,2,2,draw,draw,Saint-Ouen,Saint-Ouen,France,0,martj42/international_results,1914-03-08__france__switzerland
19140315-bel-ned-friendly,1914-03-15T00:00:00Z,Friendly,friendly,Friendly,bel,BEL,比利时,Belgium,ned,NED,荷兰,Netherlands,2,4,away,away,Antwerp,Antwerp,Belgium,0,martj42/international_results,1914-03-15__belgium__netherlands
19140404-sco-eng-british-home-championship,1914-04-04T00:00:00Z,British Home Championship,competitive,British Home Championship,sco,SCO,苏格兰,Scotland,eng,ENG,英格兰,England,3,1,home,home,Glasgow,Glasgow,Scotland,0,martj42/international_results,1914-04-04__scotland__england
19140405-ned-ger-friendly,1914-04-05T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,ger,GER,德国,Germany,4,4,draw,draw,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,1914-04-05__netherlands__germany
19140426-ned-bel-friendly,1914-04-26T00:00:00Z,Friendly,friendly,Friendly,ned,NED,荷兰,Netherlands,bel,BEL,比利时,Belgium,4,2,home,home,Amsterdam,Amsterdam,Netherlands,0,martj42/international_results,1914-04-26__netherlands__belgium
19140628-nor-swe-friendly,1914-06-28T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,0,1,away,away,Kristiania,Kristiania,Norway,0,martj42/international_results,1914-06-28__norway__sweden
19140830-uru-arg-copa-premio-honor-uruguayo,1914-08-30T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,3,2,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1914-08-30__uruguay__argentina
19140913-arg-uru-copa-premio-honor-argentino,1914-09-13T00:00:00Z,Copa Premio Honor Argentino,competitive,Copa Premio Honor Argentino,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,2,1,home,home,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1914-09-13__argentina__uruguay
19140920-arg-bra-friendly,1914-09-20T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,3,0,home,home,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1914-09-20__argentina__brazil
19140927-arg-bra-copa-roca,1914-09-27T00:00:00Z,Copa Roca,competitive,Copa Roca,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,0,1,away,away,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1914-09-27__argentina__brazil
19141025-swe-nor-friendly,1914-10-25T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,7,0,home,home,Solna,Solna,Sweden,0,martj42/international_results,1914-10-25__sweden__norway
19150627-nor-swe-friendly,1915-06-27T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,1,1,draw,draw,Kristiania,Kristiania,Norway,0,martj42/international_results,1915-06-27__norway__sweden
19150718-uru-arg-copa-premio-honor-uruguayo,1915-07-18T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,2,3,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1915-07-18__uruguay__argentina
19150815-arg-uru-copa-lipton,1915-08-15T00:00:00Z,Copa Lipton,competitive,Copa Lipton,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,2,1,home,home,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1915-08-15__argentina__uruguay
19150912-uru-arg-copa-newton,1915-09-12T00:00:00Z,Copa Newton,competitive,Copa Newton,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,2,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1915-09-12__uruguay__argentina
19151024-swe-nor-friendly,1915-10-24T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,5,2,home,home,Stockholm,Stockholm,Sweden,0,martj42/international_results,1915-10-24__sweden__norway
19160702-swe-nor-friendly,1916-07-02T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,6,0,home,home,Stockholm,Stockholm,Sweden,0,martj42/international_results,1916-07-02__sweden__norway
19160710-arg-bra-copa-america,1916-07-10T00:00:00Z,Copa América,competitive,Copa América,arg,ARG,阿根廷,Argentina,bra,BRA,巴西,Brazil,1,1,draw,draw,Buenos Aires,Buenos Aires,Argentina,0,martj42/international_results,1916-07-10__argentina__brazil
19160712-bra-uru-copa-america,1916-07-12T00:00:00Z,Copa América,competitive,Copa América,bra,BRA,巴西,Brazil,uru,URU,乌拉圭,Uruguay,1,2,away,away,Buenos Aires,Buenos Aires,Argentina,1,martj42/international_results,1916-07-12__brazil__uruguay
19160717-arg-uru-copa-america,1916-07-17T00:00:00Z,Copa América,competitive,Copa América,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,0,0,draw,draw,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1916-07-17__argentina__uruguay
19160718-uru-bra-friendly,1916-07-18T00:00:00Z,Friendly,friendly,Friendly,uru,URU,乌拉圭,Uruguay,bra,BRA,巴西,Brazil,0,1,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1916-07-18__uruguay__brazil
19160815-arg-uru-copa-newton,1916-08-15T00:00:00Z,Copa Newton,competitive,Copa Newton,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,3,1,home,home,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1916-08-15__argentina__uruguay
19160815-uru-arg-copa-lipton,1916-08-15T00:00:00Z,Copa Lipton,competitive,Copa Lipton,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,1,2,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1916-08-15__uruguay__argentina
19160820-swe-usa-friendly,1916-08-20T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,usa,USA,美国,United States,2,3,away,away,Stockholm,Stockholm,Sweden,0,martj42/international_results,1916-08-20__sweden__united states
19160903-nor-usa-friendly,1916-09-03T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,usa,USA,美国,United States,1,1,draw,draw,Kristiania,Kristiania,Norway,0,martj42/international_results,1916-09-03__norway__united states
19161001-arg-uru-friendly,1916-10-01T00:00:00Z,Friendly,friendly,Friendly,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,7,2,home,home,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1916-10-01__argentina__uruguay
19161001-nor-swe-friendly,1916-10-01T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,0,0,draw,draw,Kristiania,Kristiania,Norway,0,martj42/international_results,1916-10-01__norway__sweden
19161001-uru-arg-copa-premio-honor-uruguayo,1916-10-01T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,0,1,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1916-10-01__uruguay__argentina
19161029-uru-arg-friendly,1916-10-29T00:00:00Z,Friendly,friendly,Friendly,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,3,1,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1916-10-29__uruguay__argentina
19170718-uru-arg-copa-premio-honor-uruguayo,1917-07-18T00:00:00Z,Copa Premio Honor Uruguayo,competitive,Copa Premio Honor Uruguayo,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,0,2,away,away,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1917-07-18__uruguay__argentina
19170815-arg-uru-copa-lipton,1917-08-15T00:00:00Z,Copa Lipton,competitive,Copa Lipton,arg,ARG,阿根廷,Argentina,uru,URU,乌拉圭,Uruguay,1,0,home,home,Avellaneda,Avellaneda,Argentina,0,martj42/international_results,1917-08-15__argentina__uruguay
19170819-swe-nor-friendly,1917-08-19T00:00:00Z,Friendly,friendly,Friendly,swe,SWE,瑞典,Sweden,nor,NOR,挪威,Norway,3,3,draw,draw,Helsingborg,Helsingborg,Sweden,0,martj42/international_results,1917-08-19__sweden__norway
19170902-uru-arg-copa-newton,1917-09-02T00:00:00Z,Copa Newton,competitive,Copa Newton,uru,URU,乌拉圭,Uruguay,arg,ARG,阿根廷,Argentina,1,0,home,home,Montevideo,Montevideo,Uruguay,0,martj42/international_results,1917-09-02__uruguay__argentina
19170916-nor-swe-friendly,1917-09-16T00:00:00Z,Friendly,friendly,Friendly,nor,NOR,挪威,Norway,swe,SWE,瑞典,Sweden,0,2,away,away,Kristiania,Kristiania,Norway,0,martj42/international_results,1917-09-16__norway__sweden
